DateTime,Uid,Tweet,Label (Specialist),HashTag
2021-08-10 14:29:33,9ba3d0b98cd0,ขอให้วันนี้คิดสั้นขาดสติ,2,#โรคซึมเศร้า
2021-08-12 13:30:59,9ba3d0b98cd0,วันนี้วันแม่ขอให้เป็นวันตายของเราด้วยได้รึป่าว,4,#โรคซึมเศร้า
2021-08-26 13:46:45,9ba3d0b98cd0,ต้องลงมีดลึกแค่ไหนถึงจะได้เลือด,4,#โรคซึมเศร้า
2021-05-18 5:22:15,9ba3d0b98cd0,กลางคืนทำไมมีแต่เรื่องแย่ๆเข้ามาในหัวจัง,1,#โรคซึมเศร้า
2021-09-17 11:58:44,9ba3d0b98cd0,ตอนไหนจะตาย,2,#เทมจัง#โรคซึมเศร้า#ความทรงจำสีจาง
2021-07-24 15:46:03,a3f04d2b4c4e,ขอโทษนะร่างกายเราทำร้ายแกอีกแล้ว,4,#โรคซึมเศร้า
2021-07-18 4:10:03,630fc82930db,คำว่าเบื่อที่หมายถึงเบื่อที่จะมีชีวิตอยู่แล้วรู้จักไหม,1,#ซึมเศร้า
2021-07-16 13:14:19,630fc82930db,อยากตายแต่กูกลัวหมากูไม่มีคนดูแล,1,#ซึมเศร้า
2021-08-25 8:27:26,0781b12b5427,เหนื่อยเนาะเหนื่อยจนไม่อยากอยู่ต่อเลย,1,#โรคซึมเศร้า
2021-07-05 12:15:35,23a91f52ff29,บางทีก็เคยคิดว่าตายตอนนี้ก็ไม่ต้องพยายามอะไรอีกเเล้ว,2,#โรคซึมเศร้า
2021-05-30 12:46:58,6397e5f7331e,ขามีแต่แผลเอาเล็บจิกกับข่วนตัวเองจนเลือดออกเต็มไปหมดเลยแล้วก็บอกคนอื่นว่ายุงกัดแล้วเกาจนเป็นแผล,4,#โรคซึมเศร้า
2021-06-02 13:36:25,5324f7cf328a,ล่าสุดคนที่เราคิดว่าเขารักเราแนะนำให้เราผูกคอตายเออดีเหมือนกัน,4,#โรคซึมเศร้า
2021-07-03 6:58:21,9b2cc1bdeabe,แค่ทุกคนลืมวันเกิดเราต้องเสียใจขนาดนี้เลยเหรอแน่ล่ะสิทุกคนคงไม่อยากให้เราเกิดมา,1,#โรคซึมเศร้า
2021-05-24 1:00:00,8376994c7abb,นี่ๆจะให้เราอยู่มาถึงตอนนี้ทำไมหรอไม่รีบให้เราตายซักทีหรือยังทรมาณเราไม่พออีก,1,#THAIWECARE #โรคซึมเศร้า
2021-05-24 1:00:00,8376994c7abb,นี่ๆจะให้เราอยู่มาถึงตอนนี้ทำไมหรอไม่รีบให้เราตายซักทีหรือยังทรมาณเราไม่พออีก,1,#THAIWECARE #โรคซึมเศร้า
2021-05-24 1:00:00,8376994c7abb,เหนื่อยท้อเบื่ออยากตายและก็วนเวียนอยู่อย่างนั้น,1,#THAIWECARE #โรคซึมเศร้า
2021-05-31 14:10:00,8376994c7abb,เหตุผลที่จะอยู่ต่อมันไม่มีจริงๆนะใช้ชีวิตไปวันๆ,1,#โรคซึมเศร้า
2021-05-24 9:50:32,bb89828ca9bb,วันนี้เป็นวันเกิดเราหวังให้ของขวัญคือความตายแบบไม่เจ็บปวดเหนื่อยแล้ว,5,#โรคซึมเศร้า
2021-05-19 12:01:43,bb89828ca9bb,ลาก่อนทุกสิ่งทุกอย่างที่ฉันรักขอโทษ,5,#โรคซึมเศร้า
2021-05-19 11:20:39,bb89828ca9bb,เราคิดว่าเราดีขึ้นแล้วแต่ไม่เลยเราแค่คิดไปเองเราอยากตายเราเบื่อชีวิตเฮงซวยแบบนี้ของเราแล้ว,1,#โรคซึมเศร้า
2021-06-22 16:37:42,a32a98990dad,เหนื่อยจังเลยใกล้จะได้พักแล้วใกล้จะจากกันแล้วนะทวิตเตอร์,4,#อยากตาย
2021-06-26 22:37:44,f32efea2f890,ความตายมันคือสิ่งสวยงามซึ่งคนที่ไม่เคยผิดหวังหรือหมดหวังอย่างผมคงไม่มีวันเข้าใจ,1,#โรคซึมเศร้า
2021-05-14 14:31:16,f30880893e0f,อยากตายแล้วแหละ,1,#โรคซึมเศร้า
2021-06-24 5:16:10,f30880893e0f,ตายตอนนี้เลยไม่ได้หรอ,2,#โรคซึมเศร้า
2021-07-06 10:54:12,f30880893e0f,อยากขายเลือดขายแขนขายขาขายตาขายชีวิตขายให้หมดเอาเงินไปนะแม่นะหนูไม่ไหวแล้ว,4,#โรคซึมเศร้า
2021-08-12 15:22:53,f30880893e0f,ถ้าชีวิตมันยากมากก็แค่ตายไปดิ,1,#โรคซึมเศร้า
2021-07-13 18:25:28,2b8c65a7ee93,ชีวิตตอนนี้จะอยู่หรือจะไปก็ได้,1,#โรคซึมเศร้า
2021-07-23 17:38:26,2b8c65a7ee93,เกลียดความรู้สึกที่แบบว่ากูเหนื่อยชิบหายเลยเมื่อไรกูจะตายไปจากโลกนี้สักทีวะ,1,#โรคซึมเศร้า
2021-07-23 17:38:26,2b8c65a7ee93,ไม่อยากอยู่บนโลกนี้แล้ว,1,#โรคซึมเศร้า
2021-08-18 18:39:18,639da23d36b1,อยู่ๆก็ดันหลับตาแล้วกลั้นใจบีบคอตัวเองตลกดีว่ามั้ยเหนื่อยท้อปวดหัวไปหมด,4,#ซึมเศร้า
2021-08-18 18:39:18,639da23d36b1,อยู่ๆก็ดันหลับตาแล้วกลั้นใจบีบคอตัวเองตลกดีว่ามั้ยเหนื่อยท้อปวดหัวไปหมด,4,#ซึมเศร้า
2021-09-07 19:49:56,639da23d36b1,เกิดมาแทบจะไม่เคยได้เลือกทางเดินเองเลยต้องคอยขอให้คนอื่นเลือกให้ตลอดตายคงเป็นสิ่งเดียวที่ได้เลือกเอง,1,#ซึมเศร้า
2021-09-04 16:30:26,57e8244956ef,เหนื่อยที่จะต้องมีชีวิตอยู่,1,#โรคซึมเศร้า
2021-05-14 14:30:46,933b6e4745d0,กูไม่อยากอยู่แล้วกูเหนื่อยจะตายอยู่แล้ว,1,#อกหัก #โรคซึมเศร้า
2021-05-14 14:30:46,933b6e4745d0,กูไม่อยากอยู่แล้วกูเหนื่อยจะตายอยู่แล้ว,1,#อกหัก #โรคซึมเศร้า
2021-07-05 13:18:42,43090d482e69,ตายมันทรมานน้อยกว่าที่เป็นอยู่ตอนนี้ไหมอะถ้าใช่จะได้ทำ,1,#โรคซึมเศร้า
2021-06-30 15:23:11,4f2426bb8d47,ขอแบบไม่ทรมานอีกแล้วให้มันจบสักทีเถอะ,2,#อยากตาย
2021-06-22 14:43:12,573695d4ea4c,ว่ามั้ยตอนที่เราเศร้าเสียใจทำไมถึงไม่มีใครอยู่ข้างพวกเราเลย,other,"#โรคซึมเศร้า #ฆ่าตัวตาย #อยากตาย 
#อยากฆ่าตัวตาย"
2021-07-06 9:50:27,c36d21bbcee5,อยู่ไปก็เหมือนตายอยู่แล้วนิเน้อะตายทั้งเป็น,1,#โรคซึมเศร้า
2021-09-09 5:53:02,8b3db1db4992,ตายตายไปซ่ะให้หมดก็ดีรวมถึงตัวเราด้วยเหนื่อย,1,#โรคซึมเศร้า
2021-06-29 10:26:00,17dbb2e1ff02,พยายามฆ่าตัวตายมาแล้วหลายรอบแต่ก็รอดมาได้ไม่ได้มีความสุขหรอกนะมันทรมานมากๆเลยที่รอดมาได้,2,#โรคซึมเศร้า
2021-07-08 15:15:37,17dbb2e1ff02,ทุกวันนี้ใช้ชีวิตโดยที่ไม่ได้คาดหวังให้มีวันพรุ่งนี้ใช้ชีวิตเหมือนกำลังนับวันรอวันตาย,1,#โรคซึมเศร้า #เบื่อ
2021-07-15 16:48:00,17dbb2e1ff02,การใช้ชีวิตมันเจ็บปวด,other,#โรคซึมเศร้า
2021-07-22 16:14:30,17dbb2e1ff02,อยากจากโลกนี้ไปอย่างสงบ,1,#โรคซึมเศร้า
2021-07-24 15:14:42,17dbb2e1ff02,อยากตายอ่ะเหนื่อย,1,#โรคซึมเศร้า
2021-08-06 17:55:34,17dbb2e1ff02,ดูหนังเรื่องหนึ่งพอมีคนใกล้ตายจะมีอีกคนเข้ามาปลอบว่าเจ้าจะไม่เจ็บปวดอีกต่อไปก็จริงนะ,1,#โรคซึมเศร้า
2021-08-10 23:51:16,17dbb2e1ff02,เอาผ้าห่มกดหน้าตัวเองแล้วลาโลกดีไหมนะ,4,#โรคซึมเศร้า #ภาวะซึมเศร้า #คิดสั้น
2021-08-12 17:50:36,17dbb2e1ff02,เวลาของคนอยากตายนี่มันเดินช้าจังเลยนะเพราะมันทรมานทุกเสี้ยววินาทีจริงๆ,1,#โรคซึมเศร้า #ซึมเศร้า
2021-09-10 17:48:33,17dbb2e1ff02,วันนี้แม่มาอยู่เป็นเพื่อนเพราะอยู่คนเดียวแล้วจะทำร้ายตัวเอง,5,#โรคซึมเศร้า
2021-09-17 12:02:56,17dbb2e1ff02,สาวป่วยซึมเศร้าสั่งแซลมอนมื้อสุดท้ายเตรียมลาโลกสุดท้าย,5,#โรคซึมเศร้า
2021-06-03 16:24:48,4b58bd42f1c8,ถึงผมไม่อยากตายแต่ผมก็ไม่อยากมีชีวิตอยู่,1,#ซึมเศร้าเพื่อนรัก #โรคซึมเศร้า
2021-08-31 1:05:02,bbf0af6211cb,กูพยายามอย่างบ้าคลั่งพยายามทำทุกอย่างให้ดีขึ้นสุดท้ายกูก็ไม่ดีอยู่ดีกูก็ผิดอยู่ดีกูคงทำอะไรให้ดีขึ้นไม่ได้สินะนอกจากการตาย,1,#รับจ้างคุย #หาเพื่อนคุย #หาคนคุย #เหงา
2021-05-30 14:07:00,6f3c93b874ef,ลาก่อนโลกใบนี้ลาก่อนทุกอย่างเราจะทิ้งทุกอย่างไปกับความตาย,5,#โรคซึมเศร้า
2021-06-16 13:12:35,6f3c93b874ef,บางทีวันเกิดผมที่กำลังมาถึงมันอาจจะกลายเป็นวันตายของผมก็ได้นะครับ,4,#โรคซึมเศร้า
2021-06-28 16:48:05,6f3c93b874ef,ตอนเด็กแม่เคยบอกเราว่าแม่สั่งทำอะไรก็ให้ทำตามพอเราโตมาแม่สั่งให้เราไปตายเราควรไปตายตามที่แม่บอกดีมั้ยคะ,1,#โรคซึมเศร้า 
2021-07-10 6:53:30,6f3c93b874ef,เห็นแผลที่คนอื่นละรู้สึกกลัวนิดๆแต่มามองอีกทีก็ไม่ได้แต่อะไรจากเราเลย,4,#โรคซึมเศร้า  
2021-07-19 15:58:43,6f3c93b874ef,เมื่อไหร่จะตายสักทีไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-08-17 16:05:50,6f3c93b874ef,มีใครรู้มั้ยคะกินพาราประมาณเท่าไหร่ถึงจะตาย,3,#โรคซึมเศร้า 
2021-05-19 17:49:11,6f3c93b874ef,ภายนอกยิ้มแย้มแจ่มใสแต่ในใจแหลกสลายไม่เหลือชิ้นดี,1,#โรคซึมเศร้า
2021-05-30 14:05:56,6f3c93b874ef,ขามีแต่แผลเอาเล็บจิกกับข่วนตัวเองจนเลือดออกเต็มไปหมดเลยแล้วก็บอกคนอื่นว่ายุงกัดแล้วเกาจนเป็นแผล,4,#โรคซึมเศร้า
2021-09-18 11:47:45,6f3c93b874ef,ชมนอีกนิดนะเดี๋ยวก็ตายแล้ว,1,#โรคซึมเศร้า
2021-09-07 12:02:38,979ad0817ec3,ไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-09-07 11:28:02,979ad0817ec3,อยากทำร้ายตัวเอง,2,#โรคซึมเศร้า
2021-09-13 6:59:55,979ad0817ec3,ก่อนนอนเราภาวนาให้ไม่มีพรุ่งนี้อีกแต่คำภาวนาเราไม่เคยเป็นจริง,2,#โรคซึมเศร้า
2021-05-29 17:20:59,efd4255dd236,เหนื่อยกับโลกสีเทาๆใบนี้จัง,1,#โรคซึมเศร้า
2021-07-09 14:12:11,7bd8b0aa602e,วันๆก็ได้แต่นั่งหาวิธีฆ่าตัวตายแบบไม่ทรมาน,3,#โรคซึมเศร้า
2021-07-02 18:21:54,5f014e84ca43,โลกใบนี้ไม่ได้น่าอยู่สำหรับทุกคน,1,"#ซึมเศร้าเพื่อนรัก 
#โรคซึมเศร้า"
2021-07-24 10:13:40,0bce3ab0f7ff,ฉันว่าฉันควรจะจบชีวิตลงสักที,1,#โรคซึมเศร้า
2021-06-26 6:40:04,e3a655defee5,ทำไมการมีชีวิตอยู่มันถึงเหนื่อยขนาดนี้นะถ้าเราหายไปจากโลกนี้คงจะหายเหนื่อยได้จริงๆ,1,#โรคซึมเศร้า
2021-05-31 3:27:33,7f751703b4f3,ใครจะรู้ว่าฉันอยากตายแค่ไหน,1,"#ปัญหาครอบครัว #ครอบครัว
#โรคซึมเศร้า #ทางออก
#มืดแปดด้าน"
2021-05-31 4:09:22,7f751703b4f3,สงสัยเราจะเป็นภาระให้พี่ตลอดไม่มีค่าสำหรับคนอื่น,other,"#โรคซึมเศร้า #ปัญหาชีวิต 
#ไม่มีใครต้องการ #ตัวปัญหา"
2021-07-26 16:31:46,bf9f852431fa,เอามีดมาแทงฉันเลยฉันไม่อยากมีชีวิตแบบนี้แล้ว,3,"#โรคซึมเศร้า #ทําไมเราต้องนอน 
#ซึมเศร้า #ซึมเศร้าเพื่อนรัก #อยากตาย #ซึม"
2021-08-02 18:53:36,bf9f852431fa,รอบๆตัวมีแต่คนใจร้ายมองไปทางไหนก็มีแต่คนใจร้ายหรือเราควรจะหายไปให้เหลือแค่เพียงชื่อ,1,#โรคซึมเศร้า #ซึมเศร้า #ซึมเศร้าเพื่อนรัก #ทําไมเราต้องนอน
2021-07-31 17:26:57,bf9f852431fa,เราน่ะพยายามฆ่าตัวตายมาหลายวิธีมากเลยแต่สงสัยว่าเราจะดวงแข็งเลยไม่ตายสักทีทรมานจังถ้าตายไปเลยคงมีความสุขกว่านี้,5,#โรคซึมเศร้า #ซึมเศร้า #ซึมเศร้าเพื่อนรัก #ทําไมเราต้องนอน
2021-09-04 17:03:41,bf9f852431fa,มันไม่ใหวจริงๆเหนื่อยท้อมากผมไม่อยากอยู่แล้วอยากตายท้อหมดไฟในทุกๆเรื่องร้องไห้แทบทุกวัน,1,#โรคซึมเศร้า #ทำไมเราต้องนอน
2021-05-20 9:03:30,63654facb787,เชือกที่เอาไว้ผูกคอเขามัดกันยังไงหรอ,4,#โรคซึมเศร้า
2021-06-03 2:35:52,63654facb787,ความตายมันอยู่ใกล้เรามากนะเราอยากจะเหยียบเข้าไปแล้วหล่ะ,1,#โรคซึมเศร้า
2021-07-06 9:19:06,63654facb787,สุขภาพจิตตอนนี้คือพังกลัวกู้ไม่กลับมากหลุดแล้วหลุดเลย,1,#โรคซึมเศร้า
2021-07-13 9:35:55,63654facb787,บางทีความตายอาจเป็นทางที่จะตื่นจากความฝันอันโหดร้ายนี้ก็ได้,1,#โรคซึมเศร้า
2021-07-19 2:30:42,63654facb787,บางทีการตายไปน่าจะมีประโยชน์กว่าการมีชีวิตอยู่,1,#โรคซึมเศร้า
2021-07-22 13:45:13,63654facb787,จากการกินยาฆ่าตัวตายมาสรุปแล้วว่าไม่ตายจริงอย่างมากก็สลบไปเป็นวันๆแต่แปลกที่อยากทำอีกจัง,5,#โรคซึมเศร้า
2021-07-23 14:24:22,63654facb787,ตอนทะเลาะกันวันนี้มีสายไฟอยู่ในห้องแม่โมโหเราอยู่แกบอกกับเราว่าเอาไปผูกคอเลยสิทำได้ด้วยหรอ,5,#โรคซึมเศร้า
2021-08-17 12:00:47,63654facb787,ทำอะไรก็ไม่ถูกใจใครสักคนเลยได้แค่ทำใจและขอให้ชีวิตนี่จบไปซะที,1,#โรคซึมเศร้า
2021-09-04 9:32:29,63654facb787,ตัวการใครสักคนที่เห็นค่าของฉันเหนื่อยจังถ้าหายไปความรู้สึกพวกนี้จะหายไปไหมเจ็บซ้ำๆทรมานซ้ำๆวนเวียนอยู่เเบบนี้,1,#โรคซึมเศร้า
2021-05-24 14:54:27,63654facb787,ทำไมเราต้องมารู้สึกอยากตายเพราะคนที่ทำให้เราเกิดมาวะแม้โคตรแย่,1,#โรคซึมเศร้า
2021-09-17 12:03:07,63654facb787,ไม่อยากหายใจไปกับความปวดร้าวอยากมีชีวิตอย่างคนอื่นเขาจะต้องทำอย่างไร,1,#โรคซึมเศร้า
2021-09-18 2:44:41,336ca03080a1,จดหมายถึงคนที่เรารักถ้าเราตายไปจริงๆหวังว่าเขาจะได้เข้ามาอ่าน,5,#โรคซึมเศร้า
2021-04-04 14:46:03,0f78f9e955c6,"ไอความคิดที่ว่า""ตายๆไปก็ดี"" มันกลับมาอีกแล้วนะ",1,#โรคซึมเศร้า
2021-04-04 14:46:03,0f78f9e955c6,นี่ไม่ได้กินพาราฆ่าตัวตาย นี่กิน sertaline กับ ทาโซดอล รวม 30 กว่าเม็ด คิดเอาว่าเอ๋อแค่ไหน,5,#โรคซึมเศร้า
2021-05-23 17:30:36,33f6cb139b93,ถ้าวิ่งไปให้รถชนตรงๆจะตายมั้ย,4,#โรคซึมเศร้า
2021-05-18 15:43:49,33f6cb139b93,อยากทำร้ายตัวเองเหลือเกิน,4,#โรคซึมเศร้า
2021-05-30 14:44:34,33f6cb139b93,รู้สึกเป็นภาระครอบครัวมากๆมันแย่มากเลยที่ต้องรู้สึกแบบนี้ตายไปเลยจะดีมั้ยนะ,1,#โรคซึมเศร้า
2021-06-06 9:11:48,d3b2348b5acc,ฉันเหนื่อยแล้วฉันก็ไม่อยากอยู่แล้ว,1,#โรคซึมเศร้า
2021-09-16 9:39:16,ebb37e7df986,ทำไมถึงรู้สึกอยากตายวันละสิบๆรอบขนาดนี้,3,#โรคซึมเศร้า
2021-02-18 17:34:45,f37240d4bbf5,อยากตายแบบไม่ทรมาน อยากได้ปืนสักกระบอก อยากบินลงมาจากยอดตึกสูงๆ,3,#โรคซึมเศร้า
2021-09-13 11:09:28,77553573a6d2,ทำแบบนี้จนไม่มีความรู้สึกเจ็บแล้ว,4,#แล้วที่1ใคร #โรคซึมเศร้า #หนุ่มกรรชัย
2021-07-12 10:20:38,c3a5ad4acbce,อยากตายแต่ก็ยังไม่รู้ว่าจะตายด้วยวิธีไหนดี,3,"#อยากตาย #โรคซึมเศร้า #ซึมเศร้า
#กรีดแขน #อยากตาย"
2021-08-09 13:29:13,c71abdd4a766,ขอวิธีฆ่าตัวตายด้มั้ยคะช่วยเราด้วยค่ะ,3,#โรคซึมเศร้า
2021-06-16 15:24:00,ab3db26337a7,ขอวิธีฆ่าตัวตายแบบเจ็บน้อยที่สุดหน่อยค่ะ,3,#โรคซึมเศร้า
2021-06-16 15:19:40,ab3db26337a7,ทุกคนทำให้รู้อ่ะว่าถ้าเราตายไปด้วยตัวเราเองคำพูดมันจะเป็นแบบไหนแน่นอนเลยไม่มีไครเข้าใจหรอก,1,#โรคซึมเศร้า
2021-05-17 16:07:17,bbb4a62d3cdf,แผลเต็มตัวไปหมดเลยเหนื่อยไม่อยากพูดว่าเหนื่อยแล้วอยากพักแล้ว,4,#โรคซึมเศร้า
2021-05-23 18:43:10,bbb4a62d3cdf,เหนื่อยท้อเบื่ออยากตายและก็วนเวียนอยู่อย่างนั้น,1,#โรคซึมเศร้า
2021-05-20 18:04:32,bbb4a62d3cdf,ถ้าตายไปจะมีคนรักเรามากขึ้นจะมีคนคิดถึงเรามากขึ้นและจะมีแต่คนจดจำแต่สิ่งดีๆของเรา,1,#โรคซึมเศร้า
2021-08-25 10:09:05,ebe3c0e0db47,มึงมาดิชอบไล่กูออกจากบ้านดีนักไล่กูเหมือนหมูเหมือนหมาตีกูเหมือนกูเป็นกระสอบทรายเกลียดชีวิตตัวเอง,other,#อยากตาย
2021-08-25 10:09:05,ebe3c0e0db47,ถ้าไม่อยากมีกูแล้วเอากันจนมีกูทำไมกูอยากเกิดมาหรอเกิดมาแล้วทำแบบนี้กับกูก็อย่าเลย,1,#อยากตาย
2021-05-18 12:16:56,473a20a684ee,อยากหยิบมีดคัตเตอร์มากรีดแขนตัวเองลึกๆ,4,#โรคซึมเศร้า
2021-08-23 22:46:55,6fa62a641a39,การจะตายมันยากนะเว้ยถ้ามันง่ายกูไม่มานอนร้องไห้แบบนี้หรอก,1,#หมีหมี #อ้วนเอ้ย  #มอนิ่ง #คนโสด  #หาแฟน  #ตื่นก็หิว
2021-05-24 6:56:58,5b43d7aa4315,ถ้ามีโอกาสก็อยากหนีออกจากบ้านไปฆ่าตัวตาย,2,#โรคซึมเศร้า
2021-05-24 6:56:58,5b43d7aa4315,เหลืออย่างเดียวที่ไม่เคยทำคือไปจากโลกใบนี้,1,#โรคซึมเศร้า
2021-06-16 9:26:43,5b43d7aa4315,แค่กูตายทุกอย่างก็จบ,1,#โรคซึมเศร้า
2021-06-16 7:00:09,5b43d7aa4315,เราพร้อมที่จะหายไปแล้วนะ,5,#โรคซึมเศร้า
2021-05-18 7:15:09,5b43d7aa4315,เหนื่อยหว่ะบางทีก็อยากลองหายไปจริงๆ,1,#โรคซึมเศร้า
2021-07-20 7:25:59,5b43d7aa4315,นับวันยิ่งไม่อยากอยู่บนโลกนี้แล้วไม่มีวูบไหนที่อยากอยู่บนโลกนี้เลยทำไมทำไมต้องมาเครียดมาท้อกับอะไรแบบนี้ด้วย,1,#โรคซึมเศร้า
2021-07-28 8:44:58,5b43d7aa4315,ต้องอีกกี่หยดเลือดถึงจะหาย,4,#โรคซึมเศร้า
2021-05-24 6:59:44,5b43d7aa4315,มีชีวิตมาปีล่ะเมื่อไหร่จะหายไปสักที,1,#โรคซึมเศร้า
2021-05-24 6:29:21,5b43d7aa4315,ท้องฟ้าก็ยังคงเป็นท้องฟ้าสวยงามและกว้างใหญ่เราก็ยังคงเป็นเราไร้ค่าและรกโลก,1,#โรคซึมเศร้า
2021-05-19 8:13:09,5b43d7aa4315,ไม่อยากฝืนมีความสุขอีกเเล้ว,1,#โรคซึมเศร้า
2021-05-24 7:04:54,5b43d7aa4315,ไล่เราไปตายหรอบ้าจริงอยากตายจะแย่,1,#โรคซึมเศร้า
2021-09-17 9:45:59,5b43d7aa4315,เหนื่อยจนอยากหายไปมันเป็นความรู้สึกที่เกิดขึ้นในทุกๆวันเลย,1,#โรคซึมเศร้า
2021-09-15 13:58:46,5b43d7aa4315,ยังหาเหตุผลที่จะต้องมีชีวิตอยู่ไม่ได้เลย,1,#โรคซึมเศร้า
2021-07-17 7:33:31,e7d702558e3b,มีชีวิตอยู่ไปทำคนตายไม่ต้องพยายามมีชีวิตต้องพยายามตายไปซะดีกว่า,1,#ซึมเศร้า #ครอบครัวไม่ใช่เซฟโซน
2021-08-22 17:56:30,7be90d085f85,ถ้าวันไหนไม่อยู่แล้วอย่าคิดว่าเราไม่พยายามไม่อดทนเลยเราพยายามและอดทนสุดๆแล้ว,1,#โรคซึมเศร้า
2021-05-23 16:39:39,333b47d96644,อยากตายหนีทุกอย่าง,1,#โรคซึมเศร้า
2021-05-14 13:03:05,333b47d96644,ตอนมีชีวิตอยู่ไม่เคยเห็นค่าจะมาเห็นค่าตอนที่จากโลกนี้ไปแล้วมันก็ไม่ทันแล้วนะ,1,#โรคซึมเศร้า
2021-07-05 12:50:49,b79f98f527a8,อีกแล้วจากที่ไม่ได้กรีดเป็นเดือนกลับมาอีกแล้วแต่สบายใจจังคงมีแต่คัตเตอร์ที่อยู่เคียงข้าง,4,#โรคซึมเศร้า
2021-05-22 18:32:02,9786923ff7bd,กินยาแล้วไม่ตายลองรมควันดูดีไหมนะ,5,#โรคซึมเศร้า
2021-08-25 16:01:14,8bf55438e322,เหนื่อยไม่มีความสุขรู้สึกตายทั้งเป็น,1,"#คิดถึง
#โรคซึมเศร้า"
2021-05-21 4:02:15,8bf55438e322,มันมาอีกแล้วหรอมันมาอีกแล้วรู้สึกเหมือนร่างกายที่น่าสงสารนี้จะรับไม่ไหวแล้ว,1,#โรคซึมเศร้า
2021-07-16 13:22:33,0b0f7284e13e,อยากตายแต่ก็ยังไม่รู้ว่าจะตายด้วยวิธีไหนดี,3,#ตาย #อยากตาย
2021-03-31 0:39:33,8b0c708fdd25,อยากฉีดยาตายหว่ะ ชีวิตนี้ไม่ต้องการใช้มันเเล้วอ่ะ,4,#โรคซึมเศร้า #อยากตาย
2021-07-25 9:27:25,43e45e8e061c,เอาปมด้อยคนอื่นมาพูดเพื่อระบายอารมณ์แบบนี้หรอคนฟังมันอยากตายมากเลยรู้มั้ย,1,#โรคซึมเศร้า
2021-09-17 18:28:22,b3751d51f5e0,เหนื่อยจนอยากหายไปมันเป็นความรู้สึกที่เกิดขึ้นในทุกๆวันเลย,1,#โรคซึมเศร้า  #เหนื่อย #คุยกัน #หาเพื่อนคุย
2021-09-17 14:37:13,b3751d51f5e0,จะตาย,1,#โรคซึมเศร้า
2021-06-05 13:42:54,cb41b54b0662,โลกมันไม่ได้น่าอยู่เหมือนเดิมแล้ว,1,#โรคซึมเศร้า
2021-07-08 21:09:00,3b7901f3c132,กินยาไปก็ไม่เห็นจะดีขึ้นเลยนอนหลับแล้วหายไปเลยได้มั้ย,4,#โรคซึมเศร้า
2021-07-20 2:47:01,6706f4faa69b,เมื่อฉันเหนื่อยเกินไปฉันจะหายไปเอง,1,#โรคซึมเศร้า
2021-09-03 18:39:02,7bd9beb6f2cb,ผิดหวังในตัวเองซ้ำเเล้วซ้ำอีกทำไมห่วยเเตกจังนะทำไมไม่ตายๆไปสักที,1,#โรคซึมเศร้า  #เสียงกระซิบจากความมืด
2021-07-20 11:57:58,3f5da65709b0,ทรมานตัวเองให้ถึงที่สุดตอนตายเหมือนจะได้ตายทั้งเป็น,4,#โรคซึมเศร้า #โรคเครียด #โลกสีเทา #เศร้า
2021-09-12 19:30:53,6babe5a39329,ถ้าแม่กลับไปไม่รู้ว่าจะห้ามตัวเองไม่ให้โอเวอร์โดสยาได้ไหม,5,#โรคซึมเศร้า
2021-02-23 13:05:47,3bc9061b3b0c,อยากตายหว่ะ ไม่อยากจะเห็นหน้าตัวเองเลย เหี้ยชิบหาย,1,#โรคซึมเศร้า #อยากตาย
2021-02-23 19:21:28,3bc9061b3b0c,อยาก ตาย,1,#อยากตาย
2021-04-07 14:36:56,3bc9061b3b0c,อยากตายแล้ว ตอนนี้เลย,1,#โรคซึมเศร้า
2021-08-23 12:52:11,4337391c21eb,เสียดายชีวิตไหมถ้าจะฆ่าตัวตายฉันว่าฉันไม่นะฉันพร้อมมาก,1,#โรคซึมเศร้า
2021-08-08 5:27:48,b7afc1c88a8d,ทำไมทุกคนถึงกดดันให้กูอยากฆ่าตัวตายขนาดนี้,1,#อยากตาย
2021-03-31 16:19:30,b3711c8da66c,ฆ่าตัวตายยังไงให้ตายทันที ใครก็ได้ช่วยตอบที,3,#ฆ่าตัวตาย #วิธีตาย #ตายไวๆ #อยากตาย #เหนื่อยกับชีวิต #ไม่อยากอยู่
2021-09-08 11:07:53,43727b8e700b,ตั้งอยู่ตั้งนานไม่กินพอเรากินบอกว่าเรากินหมดซะแล้วไม่ได้กินเลยแล้วครั้งที่ผ่านมาก็เหมือนกัน,other,#อยากตาย #รำคาญ
2021-09-17 2:27:08,efa58f0adc6b,เหนื่อยอิเหี้ยอยากไปภพหน้าแล้วทำไมคนอื่นเขาหลับตายง่ายกันจังทำไมไม่เกิดกับกูบ้าง,1,#โรคซึมเศร้า
2021-08-27 4:54:48,7f5483242b97,ความรุ้สึกกุมีค่าที่ไหนอะก้ของเล่นดีๆปะ,other,#อยากตาย
2021-07-18 14:11:30,6b15e83102ce,กูไม่ได้เรียกร้องความสนใจหรืออะไรกูเรียกร้องหาความตาย,1,#โรคซึมเศร้า
2021-08-30 18:12:02,c7044f582b0c,ขอโทษนะที่เรายังคงคิดว่าการตายเป็นสิ่งที่ดีที่สุด,5,#โรคซึมเศร้า
